id,id,cause_of_death,region_origin,affected_nationality,missing,dead,incident_region,date,source,reliability,lat,lon,nationalities,causes
161148,161148,Sickness_and_lack_of_access_to_medicines Starvation Excessive_physical_abuse Sexual_abuse,Horn of Africa,Unknown,0.0,1.0,North Africa,2017-01-09,Regional Mixed Migration Secretariat,Partially Verified,17.70373749,33.98701916,['Unknown'],"['Exposure', 'Violence/Homicide', 'Medical/Illness']"
161149,161149,Sickness_and_lack_of_access_to_medicines Starvation Excessive_physical_abuse Sexual_abuse,Horn of Africa,Unknown,0.0,1.0,North Africa,2017-01-09,Regional Mixed Migration Secretariat,Partially Verified,19.30849455,32.18793064,['Unknown'],"['Exposure', 'Violence/Homicide', 'Medical/Illness']"
161150,161150,Sickness_and_lack_of_access_to_medicines Starvation Excessive_physical_abuse Sexual_abuse,Horn of Africa,Unknown,0.0,1.0,North Africa,2017-01-12,Regional Mixed Migration Secretariat,Partially Verified,14.20529793,34.22817459,['Unknown'],"['Exposure', 'Violence/Homicide', 'Medical/Illness']"
161546,161546,,Unknown,Uknown,0.0,1.0,Mediterranean,2017-03-10,IOMLybia,Verified,32.80742415,12.50878272,['Unknown'],['Unknown']
161547,161547,Sickness_and_lack_of_access_to_medicines Vehicle_Accident,Horn of Africa,Unknown,0.0,3.0,North Africa,2017-01-06,Regional Mixed Migration Secretariat,Partially Verified,17.7687067,33.69604622,['Unknown'],"['Vehicular/Mechanical', 'Medical/Illness']"
161548,161548,Sickness_and_lack_of_access_to_medicines Excessive_physical_abuse Sexual_abuse,Unknown,Unknown,0.0,2.0,North Africa,2017-01-06,Regional Mixed Migration Secretariat,Partially Verified,17.70952724,33.97732029,['Unknown'],"['Violence/Homicide', 'Medical/Illness']"
161549,161549,Starvation Excessive_physical_abuse,Horn of Africa,Unknown,0.0,3.0,North Africa,2017-01-12,Regional Mixed Migration Secretariat,Partially Verified,17.69610693,34.06748712,['Unknown'],"['Exposure', 'Violence/Homicide']"
161550,161550,Sickness_and_lack_of_access_to_medicines Starvation Dehydration Suffocation,Horn of Africa,Unknown,0.0,4.0,North Africa,2017-01-12,Regional Mixed Migration Secretariat,Partially Verified,18.08568494,33.25615821,['Unknown'],"['Drowning/Asphyxiation', 'Exposure', 'Medical/Illness']"
161946,161946,Vehicle_Accident,Horn of Africa,Unknown,0.0,2.0,North Africa,2017-01-12,Regional Mixed Migration Secretariat,Partially Verified,26.14755578,32.73252589,['Unknown'],['Vehicular/Mechanical']
161947,161947,Excessive_physical_abuse,Horn of Africa,Unknown,0.0,2.0,North Africa,2016-11-15,Regional Mixed Migration Secretariat,Partially Verified,15.5633258,32.50098367,['Unknown'],['Violence/Homicide']
161949,161949,Excessive_physical_abuse,Horn of Africa,Unknown,0.0,4.0,North Africa,2016-11-15,Regional Mixed Migration Secretariat,Partially Verified,18.3637673,27.81234406,['Unknown'],['Violence/Homicide']
161950,161950,Sickness_and_lack_of_access_to_medicines Vehicle_Accident,Horn of Africa,Unknown,0.0,2.0,North Africa,2016-11-15,Regional Mixed Migration Secretariat,Partially Verified,24.0931876,32.90390061,['Unknown'],"['Vehicular/Mechanical', 'Medical/Illness']"
161951,161951,Shot_or_Stabbed,Horn of Africa,Unknown,0.0,2.0,Horn of Africa,2016-11-16,Regional Mixed Migration Secretariat,Partially Verified,15.18831528,37.037485,['Unknown'],['Violence/Homicide']
161952,161952,Excessive_physical_abuse,Horn of Africa,Unknown,0.0,1.0,North Africa,2016-11-16,Regional Mixed Migration Secretariat,Partially Verified,14.0986171,33.22614732,['Unknown'],['Violence/Homicide']
161953,161953,Sickness_and_lack_of_access_to_medicines Starvation Dehydration,Horn of Africa,Unknown,0.0,1.0,North Africa,2016-11-17,Regional Mixed Migration Secretariat,Partially Verified,15.8441217,32.58386522,['Unknown'],"['Exposure', 'Medical/Illness']"
161954,161954,Sickness_and_lack_of_access_to_medicines,Horn of Africa,Unknown,0.0,1.0,Horn of Africa,2016-11-17,Regional Mixed Migration Secretariat,Partially Verified,9.552560193,44.0598875,['Unknown'],['Medical/Illness']
161955,161955,Sexual_abuse,Horn of Africa,Unknown,0.0,1.0,North Africa,2016-11-17,Regional Mixed Migration Secretariat,Partially Verified,14.09671699,33.22528901,['Unknown'],['Violence/Homicide']
161957,161957,Sickness_and_lack_of_access_to_medicines Dehydration,Horn of Africa,Unknown,0.0,3.0,North Africa,2016-11-17,Regional Mixed Migration Secretariat,Partially Verified,17.70290838,33.98281345,['Unknown'],"['Exposure', 'Medical/Illness']"
161958,161958,Vehicle_Accident,North Africa,Unknown,0.0,3.0,North Africa,2016-11-17,Regional Mixed Migration Secretariat,Partially Verified,17.70233193,33.98384342,['Unknown'],['Vehicular/Mechanical']
161959,161959,Sickness_and_lack_of_access_to_medicines Starvation Excessive_physical_abuse,Horn of Africa,Unknown,0.0,2.0,North Africa,2016-11-17,Regional Mixed Migration Secretariat,Partially Verified,19.15724267,30.41882166,['Unknown'],"['Exposure', 'Violence/Homicide', 'Medical/Illness']"
161960,161960,Shot_or_Stabbed,Horn of Africa,Unknown,0.0,1.0,Horn of Africa,2016-11-18,Regional Mixed Migration Secretariat,Partially Verified,14.54568848,39.40012689,['Unknown'],['Violence/Homicide']
161962,161962,Dehydration Harsh_weather_lack_of_adequate_shelter,Horn of Africa,Unknown,0.0,1.0,Horn of Africa,2016-11-18,Regional Mixed Migration Secretariat,Partially Verified,17.44871395,38.63282319,['Unknown'],['Exposure']
161963,161963,Sickness_and_lack_of_access_to_medicines,Horn of Africa,Unknown,0.0,1.0,North Africa,2016-11-18,Regional Mixed Migration Secretariat,Partially Verified,15.55107171,32.70320077,['Unknown'],['Medical/Illness']
161964,161964,Vehicle_Accident,Horn of Africa,Unknown,0.0,1.0,North Africa,2016-11-18,Regional Mixed Migration Secretariat,Partially Verified,24.09162758,32.90570305,['Unknown'],['Vehicular/Mechanical']
161965,161965,Sickness_and_lack_of_access_to_medicines Starvation Excessive_physical_abuse Sexual_abuse,Horn of Africa,Unknown,0.0,1.0,North Africa,2016-11-19,Regional Mixed Migration Secretariat,Partially Verified,13.137611800000002,33.92765188,['Unknown'],"['Exposure', 'Violence/Homicide', 'Medical/Illness']"
161966,161966,Sickness_and_lack_of_access_to_medicines Starvation Excessive_physical_abuse Sexual_abuse,Horn of Africa,Unknown,0.0,2.0,North Africa,2016-11-19,Regional Mixed Migration Secretariat,Partially Verified,24.05638836,32.89549985,['Unknown'],"['Exposure', 'Violence/Homicide', 'Medical/Illness']"
161967,161967,Sickness_and_lack_of_access_to_medicines Starvation Dehydration,Horn of Africa,Unknown,0.0,1.0,Horn of Africa,2016-11-20,Regional Mixed Migration Secretariat,Partially Verified,11.79797422,42.87807523,['Unknown'],"['Exposure', 'Medical/Illness']"
161968,161968,Vehicle_Accident,Horn of Africa,Unknown,0.0,2.0,North Africa,2016-11-19,Regional Mixed Migration Secretariat,Partially Verified,15.55139252,32.52717226,['Unknown'],['Vehicular/Mechanical']
161969,161969,Dehydration,Horn of Africa,Unknown,0.0,1.0,North Africa,2016-11-20,Regional Mixed Migration Secretariat,Partially Verified,25.77452111,19.64833176,['Unknown'],['Exposure']
161970,161970,Sickness_and_lack_of_access_to_medicines,Horn of Africa,Unknown,0.0,1.0,North Africa,2016-11-20,Regional Mixed Migration Secretariat,Partially Verified,19.37009772,27.19710968,['Unknown'],['Medical/Illness']
161971,161971,Sickness_and_lack_of_access_to_medicines Starvation Harsh_weather_lack_of_adequate_shelter Excessive_physical_abuse,Horn of Africa,Unknown,0.0,5.0,North Africa,2016-12-02,Regional Mixed Migration Secretariat,Partially Verified,24.09474055,32.90158318,['Unknown'],"['Exposure', 'Violence/Homicide', 'Medical/Illness']"
161972,161972,Sickness_and_lack_of_access_to_medicines Starvation Harsh_weather_lack_of_adequate_shelter Excessive_physical_abuse Sexual_abuse,Horn of Africa,Unknown,0.0,1.0,North Africa,2016-12-07,Regional Mixed Migration Secretariat,Partially Verified,16.67883059,33.43036079,['Unknown'],"['Exposure', 'Violence/Homicide', 'Medical/Illness']"
161974,161974,Sickness_and_lack_of_access_to_medicines Vehicle_Accident,Horn of Africa,Unknown,0.0,6.0,North Africa,2016-12-07,Regional Mixed Migration Secretariat,Partially Verified,21.91829008,31.98966343,['Unknown'],"['Vehicular/Mechanical', 'Medical/Illness']"
161975,161975,Sickness_and_lack_of_access_to_medicines,Horn of Africa,Unknown,0.0,1.0,North Africa,2016-12-09,Regional Mixed Migration Secretariat,Partially Verified,15.44119387,36.3926359,['Unknown'],['Medical/Illness']
161976,161976,Shot_or_Stabbed,Horn of Africa,Unknown,0.0,1.0,Horn of Africa,2016-12-10,Regional Mixed Migration Secretariat,Partially Verified,15.20203507,36.50568368,['Unknown'],['Violence/Homicide']
161977,161977,Sickness_and_lack_of_access_to_medicines,Horn of Africa,Unknown,0.0,1.0,Horn of Africa,2016-12-13,Regional Mixed Migration Secretariat,Partially Verified,10.43210897,45.01352278,['Unknown'],['Medical/Illness']
161978,161978,Excessive_physical_abuse,Horn of Africa,Unknown,0.0,1.0,North Africa,2016-12-13,Regional Mixed Migration Secretariat,Partially Verified,14.09767934,33.22507444,['Unknown'],['Violence/Homicide']
161979,161979,Sickness_and_lack_of_access_to_medicines,North Africa,Unknown,0.0,1.0,North Africa,2016-12-13,Regional Mixed Migration Secretariat,Partially Verified,15.28776938,33.07223149,['Unknown'],['Medical/Illness']
161980,161980,Excessive_physical_abuse,Horn of Africa,Unknown,0.0,2.0,North Africa,2016-12-13,Regional Mixed Migration Secretariat,Partially Verified,18.0304508,33.98260019,['Unknown'],['Violence/Homicide']
161981,161981,Shot_or_Stabbed,Horn of Africa,Unknown,0.0,1.0,Horn of Africa,2016-12-14,Regional Mixed Migration Secretariat,Partially Verified,15.19979397,36.54491522,['Unknown'],['Violence/Homicide']
161982,161982,Sickness_and_lack_of_access_to_medicines Starvation Dehydration,Horn of Africa,Unknown,0.0,1.0,Horn of Africa,2016-12-14,Regional Mixed Migration Secretariat,Partially Verified,9.34072301,42.79638181,['Unknown'],"['Exposure', 'Medical/Illness']"
161983,161983,Sickness_and_lack_of_access_to_medicines Starvation Excessive_physical_abuse Sexual_abuse,Horn of Africa,Unknown,0.0,5.0,North Africa,2016-12-15,Regional Mixed Migration Secretariat,Partially Verified,22.21659722,32.53019379,['Unknown'],"['Exposure', 'Violence/Homicide', 'Medical/Illness']"
161984,161984,Sickness_and_lack_of_access_to_medicines Excessive_physical_abuse Sexual_abuse,Horn of Africa,Unknown,0.0,2.0,North Africa,2016-12-15,Regional Mixed Migration Secretariat,Partially Verified,22.3745078,32.24090746,['Unknown'],"['Violence/Homicide', 'Medical/Illness']"
161985,161985,Sickness_and_lack_of_access_to_medicines,Horn of Africa,Unknown,0.0,1.0,North Africa,2016-12-15,Regional Mixed Migration Secretariat,Partially Verified,3.9366299739999997,41.86700975,['Unknown'],['Medical/Illness']
161986,161986,Vehicle_Accident,Horn of Africa,Unknown,0.0,1.0,North Africa,2016-12-16,Regional Mixed Migration Secretariat,Partially Verified,25.5646807,31.80082105,['Unknown'],['Vehicular/Mechanical']
161987,161987,Sickness_and_lack_of_access_to_medicines Harsh_weather_lack_of_adequate_shelter,Horn of Africa,Unknown,0.0,1.0,Horn of Africa,2016-12-16,Regional Mixed Migration Secretariat,Partially Verified,9.588235894,41.864090399999995,['Unknown'],"['Exposure', 'Medical/Illness']"
161988,161988,Starvation,Horn of Africa,Unknown,0.0,20.0,North Africa,2016-12-17,Regional Mixed Migration Secretariat,Partially Verified,30.09959604,13.96755217,['Unknown'],['Exposure']
161989,161989,Sickness_and_lack_of_access_to_medicines Starvation Dehydration,Horn of Africa,Unknown,0.0,1.0,Horn of Africa,2016-12-17,Regional Mixed Migration Secretariat,Partially Verified,8.416666425,48.48329913,['Unknown'],"['Exposure', 'Medical/Illness']"
161990,161990,Excessive_physical_abuse,Horn of Africa,Unknown,0.0,1.0,North Africa,2016-12-18,Regional Mixed Migration Secretariat,Partially Verified,14.09885893,33.22477403,['Unknown'],['Violence/Homicide']
161991,161991,Shot_or_Stabbed,Horn of Africa,Unknown,0.0,2.0,North Africa,2016-12-18,Regional Mixed Migration Secretariat,Partially Verified,19.39245478,31.3818445,['Unknown'],['Violence/Homicide']
161992,161992,Vehicle_Accident,Horn of Africa,Unknown,0.0,2.0,Horn of Africa,2016-12-18,Regional Mixed Migration Secretariat,Partially Verified,12.55,37.4256,['Unknown'],['Vehicular/Mechanical']
161993,161993,Sickness_and_lack_of_access_to_medicines Starvation,Horn of Africa,Unknown,0.0,5.0,North Africa,2016-12-18,Regional Mixed Migration Secretariat,Partially Verified,20.77606786,32.06888893,['Unknown'],"['Exposure', 'Medical/Illness']"
161994,161994,Sickness_and_lack_of_access_to_medicines,Horn of Africa,Unknown,0.0,1.0,North Africa,2016-12-18,Regional Mixed Migration Secretariat,Partially Verified,14.09778753,33.225779100000004,['Unknown'],['Medical/Illness']
161995,161995,Sickness_and_lack_of_access_to_medicines Starvation Suffocation Excessive_physical_abuse,Horn of Africa,Unknown,0.0,4.0,North Africa,2016-12-18,Regional Mixed Migration Secretariat,Partially Verified,24.09317989,32.89928156,['Unknown'],"['Drowning/Asphyxiation', 'Exposure', 'Violence/Homicide', 'Medical/Illness']"
161996,161996,Harsh_weather_lack_of_adequate_shelter,Unknown,Unknown,0.0,3.0,North Africa,2016-12-18,Regional Mixed Migration Secretariat,Partially Verified,17.69957883,33.98616085,['Unknown'],['Exposure']
161997,161997,Harsh_weather_lack_of_adequate_shelter,Horn of Africa,Unknown,0.0,3.0,North Africa,2016-12-18,Regional Mixed Migration Secretariat,Partially Verified,15.53259494,32.52741952,['Unknown'],['Exposure']
161998,161998,Vehicle_Accident,Horn of Africa,Unknown,0.0,2.0,North Africa,2016-12-19,Regional Mixed Migration Secretariat,Partially Verified,15.53988859,32.53806253,['Unknown'],['Vehicular/Mechanical']
161999,161999,Sickness_and_lack_of_access_to_medicines Starvation Harsh_weather_lack_of_adequate_shelter Suffocation,Horn of Africa,Unknown,0.0,12.0,Sub-Saharan Africa,2016-12-19,Regional Mixed Migration Secretariat,Partially Verified,-25.88116934,32.82749901,['Unknown'],"['Drowning/Asphyxiation', 'Exposure', 'Medical/Illness']"
162000,162000,Sickness_and_lack_of_access_to_medicines Vehicle_Accident,Horn of Africa,Unknown,0.0,6.0,North Africa,2016-12-19,Regional Mixed Migration Secretariat,Partially Verified,17.74862705,34.00180693,['Unknown'],"['Vehicular/Mechanical', 'Medical/Illness']"
162001,162001,Sickness_and_lack_of_access_to_medicines,Horn of Africa,Unknown,0.0,1.0,Horn of Africa,2016-12-25,Regional Mixed Migration Secretariat,Partially Verified,0.583742454,42.06414373,['Unknown'],['Medical/Illness']
162002,162002,Sickness_and_lack_of_access_to_medicines Starvation Harsh_weather_lack_of_adequate_shelter Excessive_physical_abuse Sexual_abuse,Horn of Africa,Unknown,0.0,2.0,North Africa,2016-12-07,Regional Mixed Migration Secretariat,Partially Verified,19.58997877,33.25753209,['Unknown'],"['Exposure', 'Violence/Homicide', 'Medical/Illness']"
162003,162003,Sickness_and_lack_of_access_to_medicines,Horn of Africa,Unknown,0.0,1.0,North Africa,2016-11-17,Regional Mixed Migration Secretariat,Partially Verified,24.09905613,32.90518807,['Unknown'],['Medical/Illness']
162346,162346,Excessive_physical_abuse,Horn of Africa,Unknown,0.0,3.0,North Africa,2016-11-15,Regional Mixed Migration Secretariat,Partially Verified,14.39522251,33.52082499,['Unknown'],['Violence/Homicide']
162348,162348,Excessive_physical_abuse,Horn of Africa,Unknown,0.0,2.0,North Africa,2016-11-17,Regional Mixed Migration Secretariat,Partially Verified,14.09766186,33.22816435,['Unknown'],['Violence/Homicide']
162349,162349,Vehicle_Accident,Horn of Africa,Unknown,0.0,2.0,North Africa,2016-11-17,Regional Mixed Migration Secretariat,Partially Verified,13.94846531,35.35258179,['Unknown'],['Vehicular/Mechanical']
162350,162350,Sickness_and_lack_of_access_to_medicines Excessive_physical_abuse,Horn of Africa,Unknown,0.0,2.0,Horn of Africa,2016-11-19,Regional Mixed Migration Secretariat,Partially Verified,9.353546319,42.8049001,['Unknown'],"['Violence/Homicide', 'Medical/Illness']"
162351,162351,Vehicle_Accident,Horn of Africa,Unknown,0.0,5.0,North Africa,2016-11-19,Regional Mixed Migration Secretariat,Partially Verified,19.53597951,33.29964878,['Unknown'],['Vehicular/Mechanical']
162352,162352,Sickness_and_lack_of_access_to_medicines Dehydration,Horn of Africa,Unknown,0.0,1.0,North Africa,2016-11-19,Regional Mixed Migration Secretariat,Partially Verified,-3.3997441389999996,36.60837138,['Unknown'],"['Exposure', 'Medical/Illness']"
162353,162353,Sickness_and_lack_of_access_to_medicines Starvation Dehydration Harsh_weather_lack_of_adequate_shelter Suffocation Excessive_physical_abuse,Horn of Africa,Unknown,0.0,1.0,North Africa,2016-11-21,Regional Mixed Migration Secretariat,Partially Verified,32.79269331,12.48773661,['Unknown'],"['Drowning/Asphyxiation', 'Exposure', 'Violence/Homicide', 'Medical/Illness']"
162354,162354,Shot_or_Stabbed,North Africa,Unknown,0.0,1.0,Horn of Africa,2016-11-26,Regional Mixed Migration Secretariat,Partially Verified,-0.34996581,42.55590074,['Unknown'],['Violence/Homicide']
162355,162355,Sickness_and_lack_of_access_to_medicines Starvation,Horn of Africa,Unknown,0.0,1.0,Horn of Africa,2016-11-26,Regional Mixed Migration Secretariat,Partially Verified,3.789839658,42.55364271,['Unknown'],"['Exposure', 'Medical/Illness']"
162356,162356,Excessive_physical_abuse,Horn of Africa,Unknown,0.0,4.0,Horn of Africa,2016-12-03,Regional Mixed Migration Secretariat,Partially Verified,14.79622665,42.95778839,['Unknown'],['Violence/Homicide']
162357,162357,Sickness_and_lack_of_access_to_medicines Starvation Harsh_weather_lack_of_adequate_shelter Excessive_physical_abuse Sexual_abuse,Horn of Africa,Unknown,0.0,1.0,North Africa,2016-12-07,Regional Mixed Migration Secretariat,Partially Verified,13.14505737,33.92009878,['Unknown'],"['Exposure', 'Violence/Homicide', 'Medical/Illness']"
162358,162358,Starvation Dehydration Harsh_weather_lack_of_adequate_shelter Suffocation,Horn of Africa,Unknown,0.0,2.0,North Africa,2016-12-13,Regional Mixed Migration Secretariat,Partially Verified,15.40516559,32.78334658,['Unknown'],"['Drowning/Asphyxiation', 'Exposure']"
162359,162359,Sickness_and_lack_of_access_to_medicines Excessive_physical_abuse Sexual_abuse,Horn of Africa,Unknown,0.0,1.0,North Africa,2016-12-15,Regional Mixed Migration Secretariat,Partially Verified,19.53232002,33.31664326,['Unknown'],"['Violence/Homicide', 'Medical/Illness']"
162746,162746,Shot_or_Stabbed,Horn of Africa,Unknown,0.0,1.0,North Africa,2016-12-16,Regional Mixed Migration Secretariat,Partially Verified,17.65377729,33.99562712,['Unknown'],['Violence/Homicide']
162747,162747,Suffocation Excessive_physical_abuse,Horn of Africa,Unknown,0.0,4.0,Sub-Saharan Africa,2016-12-18,Regional Mixed Migration Secretariat,Partially Verified,-9.30390051,32.76726551,['Unknown'],"['Drowning/Asphyxiation', 'Violence/Homicide']"
